Artist and Title;Artist ID;Title ID;Week;T10;Pk;(x?);PkStreams;Total;Date Precision;Release Date;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;uri;track_href;analysis_url;duration_ms;time_signature
ScHoolboy Q-THat Part;5IcR3N7QB1j6KBL8eImZ8m;2yJ9GVCLMmzBBfQAnfzlwr;66;;78;;604,379;24,300,534; day; 2016-07-08;0,927;0,535;6;-7,59;0;0,0914;0,0856;0;0,136;0,337;112,961;audio_features;spotify:track:2yJ9GVCLMmzBBfQAnfzlwr;https://api.spotify.com/v1/tracks/2yJ9GVCLMmzBBfQAnfzlwr;https://api.spotify.com/v1/audio-analysis/2yJ9GVCLMmzBBfQAnfzlwr;313573;4
Sam Smith-My Oasis;2wY79sveU1sp5g7SokKOiI;2KoHxhRyWxJzA0VafWd5Nk;28;;54;;1,511,719;24,282,141; day; 2020-07-30;0,691;0,474;10;-8,742;0;0,0583;0,569;0,000626;0,099;0,381;143,783;audio_features;spotify:track:2KoHxhRyWxJzA0VafWd5Nk;https://api.spotify.com/v1/tracks/2KoHxhRyWxJzA0VafWd5Nk;https://api.spotify.com/v1/audio-analysis/2KoHxhRyWxJzA0VafWd5Nk;179917;4
Taylor Swift-Nothing New;06HL4z0CvFAxyc27GXpf02;01K4zKU104LyJ8gMb7227B;16;;20;;3,136,993;24,279,791; day; 2021-11-12;0,606;0,377;0;-9,455;1;0,0275;0,817;0;0,154;0,446;101,96;audio_features;spotify:track:01K4zKU104LyJ8gMb7227B;https://api.spotify.com/v1/tracks/01K4zKU104LyJ8gMb7227B;https://api.spotify.com/v1/audio-analysis/01K4zKU104LyJ8gMb7227B;258813;4
One Direction-End of the Day;4AK6F7OLvEQ5QYCBNiQWHq;5AezhHjX3R1bmxcAEgrFpS;44;;21;;1,411,737;24,277,998; day; 2015-11-13;0,502;0,594;11;-5,031;1;0,0365;0,0256;0;0,0834;0,349;153,692;audio_features;spotify:track:5AezhHjX3R1bmxcAEgrFpS;https://api.spotify.com/v1/tracks/5AezhHjX3R1bmxcAEgrFpS;https://api.spotify.com/v1/audio-analysis/5AezhHjX3R1bmxcAEgrFpS;194973;5
Robin Thicke-Blurred Lines;0ZrpamOxcZybMHGg1AYtHP;6oZDct1pcrRPMnNvP0OXea;136;;102;;340,981;24,250,152; day; 2013-01-01;0,853;0,599;7;-4,756;1;0,0411;0,00334;0,00000793;0,0759;0,843;119,993;audio_features;spotify:track:6oZDct1pcrRPMnNvP0OXea;https://api.spotify.com/v1/tracks/6oZDct1pcrRPMnNvP0OXea;https://api.spotify.com/v1/audio-analysis/6oZDct1pcrRPMnNvP0OXea;263827;4
Lauv-Chasing Fire;5JZ7CnR6gTvEMKX4g70Amv;1xy4apMFecGGkgBeaHFZ2M;35;;96;;860,519;24,249,107; day; 2018-03-29;0,709;0,562;5;-4,864;1;0,0724;0,0449;0;0,217;0,386;125,965;audio_features;spotify:track:1xy4apMFecGGkgBeaHFZ2M;https://api.spotify.com/v1/tracks/1xy4apMFecGGkgBeaHFZ2M;https://api.spotify.com/v1/audio-analysis/1xy4apMFecGGkgBeaHFZ2M;205267;4
Drake-That’s How You Feel;3TVXtAsR1Inumwj472S9r4;0SVsEdvot6vU4byv5yW0oj;20;;29;;3,397,249;24,241,041; day; 2018-06-29;0,81;0,451;10;-6,348;0;0,249;0,152;0,0537;0,108;0,359;85,417;audio_features;spotify:track:0SVsEdvot6vU4byv5yW0oj;https://api.spotify.com/v1/tracks/0SVsEdvot6vU4byv5yW0oj;https://api.spotify.com/v1/audio-analysis/0SVsEdvot6vU4byv5yW0oj;157600;4
Lana Del Rey-A&W;00FQb4jTyendYWaN8pK0wa;1wTopxO5eQBpxrBXPSbsUn;18;;27;;2,401,100;24,237,747; day; 2023-02-14;0,429;0,239;10;-14,696;1;0,11;0,632;0,389;0,116;0,137;157,112;audio_features;spotify:track:1wTopxO5eQBpxrBXPSbsUn;https://api.spotify.com/v1/tracks/1wTopxO5eQBpxrBXPSbsUn;https://api.spotify.com/v1/audio-analysis/1wTopxO5eQBpxrBXPSbsUn;433916;4
Travis Scott-R.I.P. SCREW;0Y5tJX1MQlPlqiwlOH1tJY;4SZepBIPDRwPaHIjAKwRDb;21;1;7;;4,076,479;24,233,145; day; 2018-08-03;0,607;0,609;0;-5,978;0;0,291;0,389;0,000016;0,111;0,556;74,946;audio_features;spotify:track:4SZepBIPDRwPaHIjAKwRDb;https://api.spotify.com/v1/tracks/4SZepBIPDRwPaHIjAKwRDb;https://api.spotify.com/v1/audio-analysis/4SZepBIPDRwPaHIjAKwRDb;185610;4
Migos-Straightenin;6oMuImdp5ZcFhWP0ESe6mG;3X2r2CnHOJeV5YekPTgBnK;25;;56;;1,643,094;24,195,306; day; 2021-05-14;0,847;0,629;9;-5,81;1;0,102;0,0318;0;0,152;0,109;135,976;audio_features;spotify:track:3X2r2CnHOJeV5YekPTgBnK;https://api.spotify.com/v1/tracks/3X2r2CnHOJeV5YekPTgBnK;https://api.spotify.com/v1/audio-analysis/3X2r2CnHOJeV5YekPTgBnK;255532;4
Bad Bunny-Que Malo;4q3ewBCX7sLwd24euuV69X;53v2u51nq3CxiKUNphRzP1;20;;28;;2,555,436;24,166,325; day; 2020-02-29;0,802;0,787;7;-6,181;0;0,0599;0,0832;0;0,153;0,446;94,026;audio_features;spotify:track:53v2u51nq3CxiKUNphRzP1;https://api.spotify.com/v1/tracks/53v2u51nq3CxiKUNphRzP1;https://api.spotify.com/v1/audio-analysis/53v2u51nq3CxiKUNphRzP1;167975;4
Justin Bieber-Home To Mama;1uNFoZAHBGtllmzznpCI3s;4HZujMI13c3T4oaYyqyjcE;87;;63;;391,938;24,150,897; day; 2014-11-25;0,716;0,302;2;-11,119;1;0,0683;0,949;0,000147;0,118;0,492;90,004;audio_features;spotify:track:4HZujMI13c3T4oaYyqyjcE;https://api.spotify.com/v1/tracks/4HZujMI13c3T4oaYyqyjcE;https://api.spotify.com/v1/audio-analysis/4HZujMI13c3T4oaYyqyjcE;203267;4
Victor Cibrian-En El Radio Un Cochinero;1iXdpCz3AeLEAvzqeNodt8;2NWaWZZLFMcr5P4uI2KvWy;28;;118;;1,032,258;24,115,418; day; 2022-05-13;0,696;0,623;6;-8,738;0;0,0438;0,466;0,00000861;0,0983;0,965;154,028;audio_features;spotify:track:2NWaWZZLFMcr5P4uI2KvWy;https://api.spotify.com/v1/tracks/2NWaWZZLFMcr5P4uI2KvWy;https://api.spotify.com/v1/audio-analysis/2NWaWZZLFMcr5P4uI2KvWy;223431;3
